Symbol,BreakOut,Interval,EndTime,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBaseAssetVolume,TakerBuyQuoteAssetVolume
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585101600000,0.03379000,0.03465000,0.03370000,0.03449000,557196.90000000,1585103399999,18943.95249300,91,302425.40000000,10298.91693100
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585103400000,0.03450000,0.03470000,0.03372000,0.03385000,1580310.20000000,1585105199999,53943.93501200,206,398515.60000000,13605.74777500
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585105200000,0.03385000,0.03483000,0.03368000,0.03445000,1036885.40000000,1585106999999,35696.78416000,156,457958.70000000,15774.16713100
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585107000000,0.03445000,0.03473000,0.03406000,0.03424000,434512.00000000,1585108799999,14958.93439100,105,248558.40000000,8571.30492600
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585108800000,0.03424000,0.03453000,0.03383000,0.03403000,301972.90000000,1585110599999,10326.73238500,116,117684.30000000,4035.77360700
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585110600000,0.03400000,0.03414000,0.03371000,0.03412000,764610.80000000,1585112399999,25922.23056400,108,408124.00000000,13842.85835700
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585112400000,0.03417000,0.03436000,0.03398000,0.03400000,414853.30000000,1585114199999,14184.40037700,84,190175.20000000,6509.81285400
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585114200000,0.03418000,0.03453000,0.03407000,0.03450000,260830.60000000,1585115999999,8959.95240900,54,88317.50000000,3031.03075400
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585116000000,0.03459000,0.03460000,0.03414000,0.03427000,645238.10000000,1585117799999,22168.09624300,69,292638.70000000,10066.75678300
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585117800000,0.03436000,0.03442000,0.03400000,0.03406000,431830.20000000,1585119599999,14744.67371500,69,137319.30000000,4701.94957800
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585119600000,0.03426000,0.03446000,0.03361000,0.03373000,854569.00000000,1585121399999,28963.10800600,97,258750.10000000,8768.08620600
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585121400000,0.03364000,0.03392000,0.03360000,0.03385000,1347456.30000000,1585123199999,45368.60477000,98,984112.00000000,33130.05977400
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585123200000,0.03376000,0.03440000,0.03373000,0.03437000,589880.30000000,1585124999999,20180.16196200,96,392151.10000000,13418.30358000
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585125000000,0.03436000,0.03437000,0.03396000,0.03430000,577450.50000000,1585126799999,19733.76732300,128,139372.00000000,4778.67636000
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585126800000,0.03430000,0.03471000,0.03406000,0.03450000,1842156.40000000,1585128599999,63252.80015000,259,671066.40000000,23095.56007700
HBARUSDT,False,30m,3/25/2020 4:30:00 AM,1585128600000,0.03442000,0.03475000,0.03411000,0.03428000,674634.50000000,1585130399999,23259.57904600,107,430026.80000000,14870.40360400
New Pattern
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578931200000,262.72000000,265.56000000,261.79000000,265.47000000,3854.15461000,1578934799999,1016461.54251810,2251,2026.40476000,534489.41944900
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578934800000,265.50000000,267.99000000,263.50000000,264.34000000,6295.05513000,1578938399999,1673663.17669900,4298,3473.89976000,923458.36098370
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578938400000,264.33000000,265.85000000,263.64000000,265.84000000,2354.27754000,1578941999999,623544.46122980,1664,936.73478000,247892.24850980
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578942000000,265.85000000,266.96000000,265.00000000,265.64000000,1841.85966000,1578945599999,490069.19412600,1352,852.60360000,226872.42749610
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578945600000,265.62000000,267.99000000,265.04000000,267.88000000,4499.30732000,1578949199999,1202635.53045500,2216,1817.69527000,485932.17111200
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578949200000,267.88000000,268.78000000,266.75000000,267.96000000,3519.01417000,1578952799999,943131.24643210,1965,1515.11689000,406112.00244860
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578952800000,268.02000000,268.69000000,266.78000000,266.79000000,2694.02484000,1578956399999,721746.81391720,1372,745.98431000,199813.18226080
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578956400000,266.79000000,267.70000000,265.71000000,267.21000000,2096.95678000,1578959999999,559492.43493950,1756,1254.69133000,334814.59585510
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578960000000,267.24000000,280.56000000,267.14000000,275.45000000,33041.11046000,1578963599999,9077737.88376410,15835,17437.81292000,4788294.83786990
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578963600000,275.60000000,284.60000000,275.48000000,280.59000000,24612.11206000,1578967199999,6881720.50750460,12190,12306.73196000,3440930.99511520
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578967200000,280.65000000,281.25000000,278.08000000,280.67000000,8090.84250000,1578970799999,2263607.88335200,3734,4173.21479000,1168176.13055420
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578970800000,280.69000000,285.80000000,279.30000000,284.34000000,11202.44580000,1578974399999,3168193.73569020,5029,6923.78995000,1959014.19124280
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578974400000,284.39000000,287.26000000,281.85000000,282.89000000,13975.28231000,1578977999999,3967104.36152320,7085,6586.35460000,1870307.34591550
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578978000000,282.89000000,285.05000000,280.00000000,281.21000000,10646.14250000,1578981599999,3013618.63942370,6610,4780.14461000,1353472.28068270
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578981600000,281.21000000,283.01000000,280.46000000,282.66000000,3664.88420000,1578985199999,1032370.42401300,2368,1948.28221000,548659.62947130
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578985200000,282.57000000,284.40000000,282.11000000,282.56000000,4678.77288000,1578988799999,1325189.11170550,3621,2060.09031000,583525.83836030
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578988800000,282.39000000,284.24000000,282.37000000,283.82000000,4013.56873000,1578992399999,1138344.59442850,3421,1647.69205000,467229.25055870
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578992400000,283.89000000,288.60000000,282.02000000,283.61000000,15610.64822000,1578995999999,4448109.07606010,8994,7254.05601000,2066643.46108630
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578996000000,283.61000000,284.97000000,282.10000000,284.42000000,4158.55880000,1578999599999,1178914.11984970,3324,2207.18160000,625702.22277610
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1578999600000,284.45000000,286.00000000,283.08000000,285.40000000,5711.92341000,1579003199999,1626599.90796910,3494,2654.42452000,756023.14823990
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579003200000,285.38000000,290.00000000,284.00000000,285.43000000,26560.66473000,1579006799999,7609024.04203110,12828,13019.75157000,3730074.68246600
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579006800000,285.52000000,301.37000000,285.43000000,300.91000000,45926.38078000,1579010399999,13550464.77492300,23328,25055.66826000,7398509.48300860
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579010400000,300.94000000,343.75000000,298.10000000,327.36000000,102925.74663000,1579013999999,33178514.17975770,47391,54865.93288000,17688347.89458220
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579014000000,327.36000000,368.08000000,315.39000000,340.16000000,104427.38950000,1579017599999,34966322.22239520,51880,55336.07605000,18552284.64738040
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579017600000,339.11000000,340.70000000,311.50000000,333.18000000,130588.78288000,1579021199999,42418917.11889200,59193,63953.90586000,20786529.44128930
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579021200000,333.18000000,341.00000000,326.50000000,328.93000000,68476.74305000,1579024799999,22775662.34560720,41084,35439.86756000,11789770.29754680
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579024800000,329.18000000,335.70000000,318.00000000,325.47000000,49383.96056000,1579028399999,16087018.02505140,29429,23778.70308000,7752395.20313340
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579028400000,325.68000000,332.20000000,318.50000000,329.88000000,26774.45812000,1579031999999,8710206.05162990,17214,14345.26842000,4670896.78096240
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579032000000,329.75000000,329.75000000,322.60000000,325.23000000,19004.72722000,1579035599999,6185935.62042050,10889,10318.25700000,3358541.55364120
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579035600000,325.23000000,325.91000000,320.98000000,325.60000000,10448.54413000,1579039199999,3384943.53158530,6819,5036.94002000,1631374.52804830
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579039200000,325.29000000,344.21000000,325.15000000,338.51000000,21986.65809000,1579042799999,7392147.19213050,13104,10158.04286000,3417605.51705620
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579042800000,338.51000000,367.65000000,336.39000000,348.35000000,81937.21140000,1579046399999,28715758.86222330,44765,42528.06511000,14908561.80021410
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579046400000,348.35000000,362.89000000,340.00000000,344.80000000,57762.80182000,1579049999999,20304595.00402770,35528,28997.98400000,10197460.12962190
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579050000000,344.80000000,348.95000000,332.27000000,342.33000000,47494.63378000,1579053599999,16205970.81359940,29942,24381.13723000,8323119.57471640
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579053600000,342.52000000,353.12000000,341.40000000,351.22000000,21359.51213000,1579057199999,7435044.98980510,14957,10612.91347000,3696488.87297580
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579057200000,351.23000000,351.58000000,338.87000000,339.73000000,18644.73771000,1579060799999,6443054.63928600,14776,9154.41313000,3164458.84677030
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579060800000,339.59000000,342.26000000,318.33000000,319.41000000,50663.37617000,1579064399999,16700010.16745180,31381,24559.34227000,8107882.94649000
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579064400000,319.96000000,327.91000000,312.62000000,324.60000000,28941.36241000,1579067999999,9274446.07280430,18858,14211.07971000,4558365.77579780
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579068000000,324.64000000,335.64000000,324.51000000,332.59000000,14143.34853000,1579071599999,4690786.59806280,11118,7056.40735000,2340568.67245150
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579071600000,332.58000000,333.00000000,324.20000000,326.34000000,14431.84663000,1579075199999,4734550.01450290,10846,6838.73943000,2244289.92043900
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579075200000,326.27000000,331.70000000,323.89000000,327.31000000,11615.06329000,1579078799999,3809830.52649940,8511,6144.43001000,2015728.70380310
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579078800000,327.30000000,346.35000000,327.00000000,343.53000000,20047.68577000,1579082399999,6759546.19338410,12075,9766.36483000,3292220.50334440
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579082400000,343.55000000,348.83000000,336.55000000,343.69000000,24487.35945000,1579085999999,8387645.76711370,18078,12749.80772000,4367468.40517880
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579086000000,343.96000000,346.18000000,332.51000000,334.26000000,14873.50918000,1579089599999,5055751.21900360,9060,6235.85565000,2120377.28140740
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579089600000,334.29000000,343.06000000,333.23000000,338.74000000,12971.02709000,1579093199999,4396136.20880210,9653,6073.02272000,2057823.61589410
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579093200000,338.73000000,352.57000000,338.69000000,349.45000000,17246.67641000,1579096799999,5952702.08383260,10762,9179.37792000,3170859.69955220
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579096800000,349.76000000,350.81000000,333.00000000,338.97000000,30560.35170000,1579100399999,10377308.45936470,20671,14902.46870000,5060420.45315800
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579100400000,338.99000000,339.44000000,325.30000000,325.62000000,24574.00591000,1579103999999,8163027.55629500,16645,12460.71388000,4136324.04629300
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579104000000,325.37000000,337.52000000,319.04000000,331.11000000,33531.20913000,1579107599999,11057863.62823460,21853,16720.72643000,5519623.52441540
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579107600000,331.06000000,335.50000000,329.47000000,334.40000000,11070.67975000,1579111199999,3682407.88899200,8151,5951.34529000,1980238.01706820
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579111200000,334.57000000,335.05000000,326.00000000,326.48000000,8381.25437000,1579114799999,2767725.54842860,6355,4390.59221000,1449445.03158960
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579114800000,326.30000000,331.78000000,326.30000000,330.25000000,4254.27194000,1579118399999,1399730.82724450,3087,2208.63821000,726467.73071530
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579118400000,330.24000000,337.94000000,329.50000000,335.80000000,8458.91307000,1579121999999,2822180.36571870,6296,4923.31050000,1643775.91688770
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579122000000,335.92000000,341.00000000,333.74000000,337.36000000,6789.43591000,1579125599999,2292362.68634490,5839,3141.03595000,1061092.82493630
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579125600000,337.23000000,342.50000000,335.06000000,342.43000000,5565.92554000,1579129199999,1886656.09157670,4218,2837.17074000,962837.84730660
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579129200000,342.50000000,344.92000000,336.58000000,339.99000000,10784.96844000,1579132799999,3669243.31001550,7468,5868.39957000,1995710.09155650
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579132800000,340.00000000,342.96000000,328.18000000,333.12000000,17120.32515000,1579136399999,5723859.85684510,11168,8248.93034000,2757583.22423620
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579136400000,333.16000000,333.92000000,313.00000000,319.53000000,28016.74314000,1579139999999,8995341.21821000,15252,12532.85209000,4026242.37259440
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579140000000,319.43000000,321.16000000,314.94000000,315.55000000,11690.69573000,1579143599999,3723923.88214660,8708,5560.86394000,1772106.56912380
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579143600000,315.65000000,318.41000000,309.20000000,317.21000000,17058.08413000,1579147199999,5370724.84322370,11076,8392.05421000,2642327.50533550
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579147200000,317.08000000,321.91000000,314.74000000,319.33000000,8472.78735000,1579150799999,2704360.01168900,5316,4030.65315000,1285949.00695130
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579150800000,319.44000000,326.00000000,317.99000000,323.57000000,7838.42724000,1579154399999,2529634.17135700,4639,4059.03044000,1308938.81177280
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579154400000,323.57000000,324.71000000,319.09000000,323.48000000,6275.81349000,1579157999999,2026630.63469600,4408,2749.22806000,887661.20959610
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579158000000,323.47000000,323.48000000,316.34000000,319.57000000,7082.74138000,1579161599999,2262742.63274610,5878,3321.01497000,1061054.65481550
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579161600000,319.53000000,323.58000000,317.95000000,320.24000000,5266.83035000,1579165199999,1689311.52102720,4294,2541.36699000,814864.36603530
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579165200000,320.35000000,320.35000000,313.72000000,318.20000000,9741.75075000,1579168799999,3084788.38774540,6001,4978.48857000,1575848.20103000
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579168800000,318.19000000,320.56000000,313.40000000,320.12000000,8610.24451000,1579172399999,2729067.81350320,6359,4492.12707000,1423863.93473750
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579172400000,320.21000000,328.12000000,316.12000000,327.66000000,16461.70000000,1579175999999,5334375.84990650,9967,8619.87171000,2794917.41624040
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579176000000,327.58000000,333.00000000,321.54000000,323.20000000,16299.05784000,1579179599999,5351253.69389270,10862,7499.85512000,2461246.30952250
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579179600000,323.27000000,324.08000000,316.49000000,318.70000000,13893.50771000,1579183199999,4447228.92104030,8853,7632.61029000,2443475.49500090
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579183200000,318.71000000,321.87000000,316.13000000,321.55000000,5590.80865000,1579186799999,1783645.29993980,5443,2412.81561000,769748.24425220
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579186800000,321.44000000,324.68000000,318.21000000,323.88000000,8694.62653000,1579190399999,2800764.86639190,6322,3405.22402000,1096057.61197640
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579190400000,323.88000000,326.66000000,316.90000000,321.70000000,13220.06977000,1579193999999,4240213.73052070,10048,6901.06236000,2215260.70196680
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579194000000,321.81000000,331.54000000,321.75000000,324.19000000,17445.16499000,1579197599999,5705482.49172460,13992,8782.92761000,2873082.20960620
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579197600000,324.21000000,329.31000000,322.65000000,326.82000000,6681.14692000,1579201199999,2176490.55237390,6342,3528.38476000,1149492.16757400
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579201200000,326.81000000,328.84000000,324.87000000,326.48000000,3067.65033000,1579204799999,1002660.35344840,3030,1447.74447000,473194.09567520
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579204800000,326.48000000,332.51000000,326.28000000,331.67000000,4679.00365000,1579208399999,1541209.77664510,3564,2924.69072000,963907.17288800
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579208400000,331.83000000,333.16000000,325.01000000,325.21000000,6944.69290000,1579211999999,2280933.19196710,5518,3117.40983000,1023189.66675780
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579212000000,325.22000000,329.92000000,325.22000000,328.02000000,1940.02157000,1579215599999,635391.96680880,1846,927.74014000,303635.43051370
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579215600000,328.00000000,331.13000000,324.33000000,326.76000000,5219.41046000,1579219199999,1711286.12328500,5341,2498.18950000,819171.20683800
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579219200000,326.58000000,328.30000000,319.46000000,323.24000000,9211.54109000,1579222799999,2976654.19836790,6991,4649.69633000,1503973.01293360
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579222800000,323.43000000,326.48000000,322.00000000,326.48000000,4266.00739000,1579226399999,1382030.30673960,3552,1926.47022000,624149.26065790
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579226400000,326.48000000,331.22000000,325.60000000,328.42000000,10237.21977000,1579229999999,3361530.17025860,6995,4970.97135000,1632435.91581580
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579230000000,328.36000000,343.57000000,328.00000000,337.00000000,31334.41505000,1579233599999,10601521.87897950,19690,15203.78917000,5139195.41306130
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579233600000,336.98000000,345.24000000,333.70000000,341.21000000,13291.04244000,1579237199999,4506547.34882890,8701,6028.00918000,2046665.74523900
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579237200000,341.17000000,351.00000000,338.19000000,350.04000000,23348.13121000,1579240799999,8082218.61023650,15594,12864.82130000,4453560.87465880
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579240800000,350.23000000,352.14000000,335.61000000,339.20000000,28707.94603000,1579244399999,9891236.60226720,17685,14765.06280000,5090526.96731170
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579244400000,339.05000000,347.55000000,337.51000000,345.27000000,14816.87100000,1579247999999,5089065.40290350,12156,7054.75377000,2422351.55685230
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579248000000,345.58000000,350.68000000,341.23000000,345.12000000,18494.29312000,1579251599999,6400153.24072020,11986,8469.94315000,2932294.99336650
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579251600000,345.38000000,349.80000000,344.36000000,348.50000000,8355.82739000,1579255199999,2901488.55652350,5296,4028.56645000,1399576.47440120
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579255200000,348.50000000,350.23000000,342.94000000,346.98000000,17460.37354000,1579258799999,6042458.41839270,10555,8703.65760000,3013399.22130220
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579258800000,347.07000000,349.47000000,344.27000000,345.02000000,11034.24929000,1579262399999,3830607.28917960,6162,5074.54223000,1761120.36386960
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579262400000,345.02000000,346.18000000,336.53000000,336.71000000,19061.05436000,1579265999999,6490555.41719710,12298,7679.60167000,2618546.95988470
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579266000000,336.71000000,341.98000000,336.71000000,341.49000000,5697.83779000,1579269599999,1935036.93883750,4708,2531.48244000,859933.67385000
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579269600000,341.36000000,341.60000000,333.00000000,334.36000000,13528.53612000,1579273199999,4558802.11820650,8315,6803.78353000,2293893.39590390
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579273200000,334.36000000,345.95000000,333.51000000,345.92000000,13857.61589000,1579276799999,4707557.86724060,9146,6420.09525000,2180906.36313980
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579276800000,345.73000000,364.84000000,343.23000000,356.44000000,37707.63052000,1579280399999,13368543.49290920,23010,17735.59543000,6289020.89492670
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579280400000,356.46000000,364.30000000,354.26000000,359.98000000,16086.05885000,1579283999999,5787167.26207190,11273,8213.35385000,2954771.21595580
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579284000000,359.97000000,365.23000000,357.72000000,361.95000000,12064.00506000,1579287599999,4359989.90497100,8792,6062.44003000,2190651.97200310
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579287600000,361.88000000,383.92000000,356.26000000,368.23000000,42283.68692000,1579291199999,15722541.85210310,27393,21031.49411000,7813514.03748440
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579291200000,368.24000000,375.89000000,364.49000000,366.81000000,16975.91843000,1579294799999,6294697.19433850,11939,8271.52142000,3068427.27389690
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579294800000,366.84000000,370.46000000,360.50000000,370.00000000,8360.88075000,1579298399999,3059556.49776250,7032,4491.95319000,1643943.50950680
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579298400000,369.91000000,380.30000000,367.72000000,376.80000000,7064.78889000,1579301999999,2648901.67803300,5933,3740.51993000,1400930.28024960
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579302000000,376.83000000,378.79000000,365.00000000,368.00000000,12047.49090000,1579305599999,4484708.47238210,7059,5811.51512000,2163909.25678450
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579305600000,367.98000000,405.86000000,365.01000000,402.01000000,49586.12276000,1579309199999,19209179.01021100,26921,24884.53608000,9638095.52741160
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579309200000,401.74000000,404.60000000,383.31000000,389.23000000,37241.05401000,1579312799999,14621336.50082900,22512,18225.11599000,7158434.39058780
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579312800000,389.21000000,392.80000000,383.82000000,388.94000000,16902.90883000,1579316399999,6561322.87935100,10413,7904.47046000,3067776.34194080
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579316400000,388.94000000,391.16000000,384.00000000,385.40000000,11559.88457000,1579319999999,4483164.57352790,7805,5161.14484000,2001651.83893260
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579320000000,385.32000000,385.57000000,353.76000000,361.50000000,45898.50502000,1579323599999,16929793.86478490,27462,22675.63432000,8340147.45038970
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579323600000,361.50000000,368.37000000,348.94000000,356.87000000,32868.69409000,1579327199999,11728709.07187690,20656,15928.72680000,5683999.79076260
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579327200000,356.99000000,363.00000000,343.00000000,361.22000000,30989.99066000,1579330799999,10970562.78043640,16939,14769.73247000,5230977.84444110
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579330800000,361.29000000,365.47000000,355.70000000,357.50000000,14126.03604000,1579334399999,5097020.46231550,8812,6838.35293000,2469211.41667280
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579334400000,357.50000000,361.81000000,352.66000000,360.89000000,11564.88267000,1579337999999,4137668.48454400,8936,5435.79883000,1944651.27386900
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579338000000,360.94000000,377.00000000,359.57000000,372.49000000,21693.82890000,1579341599999,8019723.96858280,13294,11253.29418000,4160609.42810140
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579341600000,372.69000000,376.22000000,366.55000000,367.96000000,14353.22679000,1579345199999,5322366.77602340,8898,6546.81999000,2427918.43080340
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579345200000,368.12000000,368.62000000,360.01000000,365.54000000,15932.94501000,1579348799999,5789160.58455100,9027,7430.81123000,2699944.59012470
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579348800000,365.53000000,374.00000000,365.10000000,369.71000000,17411.81413000,1579352399999,6439435.82360550,8904,8503.42160000,3145915.04596160
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579352400000,369.64000000,373.00000000,366.89000000,367.86000000,11004.39151000,1579355999999,4070788.04857530,6432,5319.87396000,1968548.97574200
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579356000000,367.96000000,370.52000000,356.24000000,359.96000000,18212.90812000,1579359599999,6622463.62805590,10899,8176.22285000,2972230.69830190
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579359600000,360.23000000,362.73000000,337.82000000,342.36000000,30424.68007000,1579363199999,10581032.48084420,18989,13351.52126000,4641087.01020760
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579363200000,342.80000000,351.00000000,330.00000000,343.28000000,47226.18875000,1579366799999,16126766.15160690,23425,25048.50260000,8558265.88060010
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579366800000,343.29000000,349.14000000,340.65000000,344.74000000,13550.17240000,1579370399999,4675871.17457910,9823,6650.45444000,2295808.91822370
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579370400000,344.78000000,345.46000000,339.05000000,342.79000000,9584.84222000,1579373999999,3279263.55180040,6136,5048.75096000,1727330.82730470
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579374000000,342.84000000,347.55000000,340.78000000,346.71000000,5414.07691000,1579377599999,1865689.17312700,4062,2975.77646000,1025667.93175040
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579377600000,346.72000000,350.00000000,345.61000000,346.78000000,6626.14701000,1579381199999,2305574.35202680,4768,3319.42664000,1155487.11918460
BCHUSDT,False,1h,1/22/2020 7:00:00 PM,1579381200000,346.79000000,352.10000000,345.91000000,350.09000000,3544.90695000,1579384799999,1237234.50132940,2879,1898.74069000,663067.51724060
